from_id:start_id,to_id:end_id,amount:int,year:int
2437,8934,8250,2000
415,3536,6050,1990
1552,6107,6650,2000
9149,3266,8750,2010
1861,9852,2850,1990
2385,9008,8450,2000
2119,1914,4350,2000
6232,17,6650,1990
854,5499,4950,2010
3805,1130,7550,1990
9446,543,7350,2010
9162,2259,1950,1990
3255,1813,7250,1990
8197,4283,4750,2000
3251,8341,4550,2010
4533,7443,850,2000
1571,8172,7050,2010
7722,4740,5150,2010
4330,5872,3750,2000
3843,3402,3650,2010
3502,6521,9150,2010
3210,8396,9050,2010
2614,9926,9750,1990
7843,816,7950,2010
2191,9295,7450,1990
1323,6227,4650,2010
3398,5029,9850,2010
7481,1111,7150,2010
7011,7811,1350,2000
3026,2873,1350,2010
7746,6728,5050,1990
7645,5961,5950,2000
6552,293,5150,2010
8834,6858,8950,1990
3168,2886,6350,1990
6117,7446,7850,2010
8169,723,7550,2010
6590,3928,4150,1990
1520,1734,9950,1990
5173,3927,8950,2010
6561,5519,9950,2010
9949,8780,4650,1990
5601,3388,6850,2010
7543,4539,7150,2010
8523,8236,7750,1990
2251,2737,1150,2000
6786,8051,4750,2010
2199,9942,50,2010
5981,9173,4350,2000
3557,2991,8950,2010
4605,1859,5750,1990
6356,1199,8850,2010
3337,1191,3850,2000
1171,7711,50,2010
5363,1008,8450,1990
4249,9811,3650,1990
9983,2864,3450,2000
8117,1315,4250,2010
6162,2183,7350,2000
2072,8729,2850,2000
7732,5959,8550,1990
9606,1603,3950,2010
6491,2673,1650,2000
1283,5190,450,2010
4685,6312,4350,2000
4173,3765,8350,1990
6408,9326,3650,2010
2110,6049,9750,1990
8573,8679,1850,1990
6895,2776,7150,2010
1396,1420,8650,2000
6902,5101,2350,1990
8965,8651,8650,2010
1585,3431,3450,2000
4844,3901,5150,2000
257,810,3550,1990
6926,4072,1750,2000
1491,9342,8250,2000
9439,3777,1950,1990
3909,5507,1350,2010
3288,6791,3850,2000
5249,1874,9450,2000
7794,3760,9450,2010
8585,2032,6250,2000
2171,231,2150,2000
7124,3996,150,1990
7919,3499,3450,2010
344,9996,1650,2000
2058,5213,2850,2000
6136,5568,3650,2010
4620,9974,7250,2000
1772,9103,8150,1990
3540,5048,3750,2000
9502,4599,5750,2000
4301,6896,50,2010
966,6563,850,2010
1051,807,8550,1990
1603,3570,6850,1990
7740,2593,650,1990
8769,7722,3550,2010
6420,4954,1950,2010
7177,2734,4150,2000
2128,2084,8950,2010
2498,8127,8150,1990
1206,9873,5550,2010
9302,6895,2950,2010
2354,8379,6650,2010
4898,7188,1750,2000
6883,2197,3050,2010
224,734,5850,2010
8555,4473,950,2010
3904,8470,2850,2010
1846,3320,8350,1990
1766,491,9650,1990
7134,1641,4850,2000
2165,2653,3850,2010
3999,2970,1350,2010
651,960,2750,2000
5192,5971,5250,2000
2947,2505,4450,2000
8882,7905,1350,2000
5602,6375,6350,1990
3451,2199,9650,2010
9781,8569,2550,2010
2780,657,9850,2010
2213,2608,1850,1990
2380,7207,7150,1990
2954,1102,4050,1990
3080,144,8050,2000
4322,6663,3950,2000
9314,9351,3750,2000
6701,5004,6850,1990
2475,1214,4250,2010
3018,9743,6450,2010
1335,7957,9750,1990
1172,4627,8250,1990
5621,557,2750,2010
5973,3881,6450,2010
6745,1531,7650,1990
1128,9818,3150,2010
2690,8873,950,1990
8479,9778,4950,2000
8053,2812,7750,2010
3830,6052,5250,2010
6376,16,7550,2000
9313,8158,2350,2000
3242,8710,1850,2010
2175,1392,7650,1990
3511,2440,8450,1990
9730,3915,7150,1990
2300,7188,7750,1990
3046,8280,1650,2010
9231,2703,2450,2010
9872,6119,4450,2010
9313,7352,9550,2010
3123,1097,5450,2010
86,6626,9450,2000
2315,5707,7950,1990
7702,2509,2950,2010
3357,4051,8050,2010
6620,925,7650,2010
2588,3216,5450,1990
3632,5374,6950,2010
4422,2851,1250,1990
3208,1737,1750,2000
4244,2631,2250,1990
1689,9179,4350,2010
3613,9404,4350,2000
3720,3160,5750,1990
2584,8477,3750,2000
4789,2230,1050,2000
1637,2573,3750,2010
3878,725,3250,2000
9053,3499,2450,2000
7030,8487,1850,2010
9615,3815,3250,1990
5553,9580,4350,1990
4348,2489,850,1990
6985,3975,3250,2010
2568,3310,4150,2010
1088,5504,6550,2010
113,4124,350,1990
6210,1022,6450,2010
5727,3034,250,2000
2729,5565,5150,2000
8654,6753,6050,1990
9836,324,3650,2010
6389,2416,9250,2000
7274,1530,9550,2010
115,7255,1750,1990
4631,3373,9050,1990
2875,1372,5450,1990
8467,863,9650,2010
5391,635,6850,2010
1601,2454,8650,1990
7398,1151,3050,2000
6798,6893,2850,2000
1344,7148,6350,2000
9696,8038,2150,2000
9367,9198,5850,2010
8508,3540,3750,2010
4208,4762,3850,2000
4908,2920,2450,2000
9723,2999,7550,2010
9071,727,8050,2010
248,4103,350,1990
3365,5542,3650,1990
6352,4873,5450,1990
7889,2369,9850,1990
3152,2716,6250,2010
9076,2514,250,2010
2074,8717,4450,1990
8273,8900,8850,2000
8869,1035,3550,2000
6785,8420,9350,1990
7445,2921,7250,2010
7247,7954,6450,2010
9209,9711,6650,1990
6105,2063,7950,2010
8373,6961,750,2000
2908,1644,350,2000
4612,5406,7350,2010
2108,8403,6750,2000
2187,8900,9950,2000
3760,3620,4850,2010
6808,7388,9050,2010
113,7947,4950,2010
1470,5079,4550,2000
1918,2498,4850,2010
8948,2858,3650,1990
3734,5897,8750,2010
4044,6833,9350,2000
4209,6732,6050,2000
1177,5077,4950,2000
7763,7649,7250,2010
1331,9460,4150,2010
9158,1285,8150,1990
9611,5613,3850,1990
488,4193,550,2010
8878,7737,8150,1990
5144,6628,9450,1990
4938,1746,8550,2010
77,5778,1550,1990
179,9673,8050,1990
4596,6969,6650,1990
1857,205,5650,2010
8925,1524,4850,1990
1147,5534,1850,2010
9412,5109,4050,2000
3354,7821,5050,2000
8376,266,9850,1990
5980,7959,1950,2000
2845,5727,6550,2000
8077,3066,2950,2010
4498,5796,4250,1990
929,1275,7950,2010
5377,8307,1250,2010
5452,1092,7450,2000
7741,2637,7650,2000
2210,9327,2250,2000
1505,2713,6850,2010
3937,1550,3950,1990
4364,5043,1250,2000
5162,1216,8750,2010
6611,5239,2150,1990
424,4654,1450,2000
6911,6557,4250,2010
7456,16,9450,2010
1144,7704,5850,2010
1197,2550,9450,1990
7359,3918,9350,2000
5819,3020,2250,1990
7269,8852,2250,2010
6054,6968,4850,2010
460,7005,9450,2010
4872,7471,2650,2010
6960,7473,2850,2000
7775,6480,4650,1990
5938,8516,3350,1990
2023,5145,850,2010
584,6313,5950,2010
7631,2536,3750,1990
5535,3929,9650,2000
8600,54,9750,2010
427,313,8850,2000
2821,6109,5550,1990
7692,5699,5550,1990
8904,8719,2650,2000
31,8572,350,2000
6254,4171,5450,2010
6736,2666,4250,1990
384,8239,1350,2000
2568,9538,1150,2010
2117,152,950,2010
704,6412,2850,1990
9988,3501,6650,2010
9835,7200,7350,2000
8150,595,5850,2010
2888,5542,9550,2000
5913,9526,550,2010
3091,7435,4850,2010
1530,6139,1250,1990
4441,5060,5650,1990
7810,9074,6250,1990
2539,9896,6050,2000
1813,6145,5250,2000
8650,9389,6450,2010
9242,1878,2750,1990
9091,3262,2350,1990
698,2306,1750,1990
3615,4118,9850,2010
3682,86,3850,2000
8255,9944,8850,2000
9375,9847,7150,2000
1242,3911,2050,2000
2307,8347,4250,1990
2678,1781,2450,1990
9047,7769,3650,1990
960,2108,9650,2010
6006,6133,6650,2010
6471,9877,9850,1990
1176,3901,3950,2010
2419,47,5550,2000
4135,4581,4650,2000
9284,3242,7450,2010
8553,8187,8650,2000
8784,8944,9950,1990
1960,7672,6750,2000
1979,6708,1450,2000
8898,7154,4850,1990
441,7091,5850,2000
269,2768,4150,2000
9515,5110,4150,2010
4684,2853,450,2010
5003,9492,3950,2000
6878,787,2150,2010
6054,780,1350,2000
480,1795,7150,2000
1253,9367,8950,1990
6820,2721,6650,2000
4798,2872,7650,1990
935,7040,9950,2000
3695,4020,9850,2010
4082,2867,5250,1990
3593,3076,5550,1990
8684,7920,3050,1990
7132,5869,8750,2010
4817,1338,9950,2000
4675,1188,4050,2000
5796,1566,950,2010
131,837,4350,2010
352,444,2850,2010
7015,4931,6250,2000
3800,4595,9150,1990
3791,1526,9150,2010
5976,3666,8750,1990
6967,5853,6050,2000
784,6941,7750,2000
9752,6149,6950,2010
7055,6034,250,2000
9276,486,5650,1990
9032,1103,8950,2010
78,2268,4850,1990
197,5797,9650,1990
1607,321,4150,2000
4813,6755,6950,2000
4541,705,7550,2000
9152,3371,7550,2010
7516,8660,8450,1990
537,65,7050,2000
6964,2152,8450,2000
4474,1136,6050,1990
2901,5363,8350,1990
2208,2913,5350,1990
6535,8143,5850,1990
7385,5190,5250,2000
1292,8505,6750,1990
9218,2081,9650,2010
7742,6045,5850,2010
1870,303,850,1990
9268,4296,9250,2010
9751,6689,1950,1990
6775,7815,4650,2010
7212,1320,2350,2000
1435,6231,5050,1990
2990,7850,6850,2010
148,1631,6650,2000
9143,8886,4450,2000
4461,5604,9450,2000
7108,3053,1350,2000
23,4582,1250,2000
2976,4963,3650,2010
8844,7278,6650,2010
1425,6217,850,1990
4046,1470,5650,2000
4432,3172,750,2010
5087,8517,6850,1990
3292,2889,8750,1990
9038,2907,2650,2000
5121,1490,250,2000
8576,11,1950,1990
2030,7951,1250,2000
2350,6850,3250,2000
7319,7288,9150,2010
3967,5825,5650,2000
2977,3551,50,1990
4224,4096,6650,1990
8844,1651,1750,1990
501,3082,3050,2000
8170,5268,750,1990
9529,9198,5750,1990
7776,5219,850,2000
7075,3012,9850,2010
1829,2019,1250,1990
9492,438,8750,1990
7607,7050,7150,2000
7883,8235,8350,2010
1420,4813,3450,2010
6774,4204,4150,2010
9057,4358,4050,1990
1354,1280,4250,2000
3920,4242,550,1990
3345,1839,1850,1990
8773,6473,6350,2000
2819,3308,2350,1990
6212,5363,5650,2010
2671,3833,5050,2010
4828,5725,7650,2010
7091,7588,3150,2000
9719,2249,3750,2010
6773,9425,150,2000
6420,9775,1650,2010
2347,196,2350,1990
8488,9154,1950,2000
6494,6421,2750,2010
3449,2212,150,2000
3996,8789,7850,2000
4239,6217,250,2000
6617,9090,5550,2000
9926,9558,9750,1990
317,549,2850,1990
3503,4561,1150,1990
1739,8781,1450,1990
1823,2418,2550,2010
3399,952,550,2010
5463,3383,6150,2000
7948,709,3950,2000
4600,5401,8250,1990
6642,541,6850,2010
4084,3868,4450,1990
2311,8457,2250,2010
3726,2699,1550,2000
7551,4171,950,2000
4951,1956,1450,1990
3344,6192,8050,2010
650,5745,4450,2010
1685,9793,5250,2000
7794,216,4550,2000
9699,3861,6650,2000
3786,9678,1650,2010
8923,3691,2250,1990
7530,3994,4150,1990
2675,2816,6150,2000
9674,6537,6450,1990
7705,1770,3250,2000
9395,5288,9750,1990
8088,5777,2050,2000
6811,399,3550,1990
3443,3335,2750,2000
7902,8278,9150,2000
6684,4719,3750,1990
3634,5692,4850,1990
3229,5081,9650,2010
913,8658,8650,2000
4317,5735,8350,2010
6377,1940,850,2010
3739,3600,5250,2000
1297,8450,6150,2000
4899,3430,3450,1990
8751,7535,6050,2000
6568,9539,2350,2000
4030,384,2950,1990
9824,3354,2950,2010
9406,7808,550,1990
8946,8012,3250,2000
7007,3310,9550,2010
9510,6879,5150,1990
5691,3955,1850,2000
7037,4471,6450,1990
195,3017,9250,1990
5959,7766,8250,2010
9495,9145,4550,1990
2906,6392,1650,2000
2908,4978,6650,2000
5252,380,3450,2010
3020,4244,150,2000
6300,3595,5550,1990
5805,536,4650,1990
7073,1957,8350,1990
9109,3876,9050,2010
4597,2623,1550,1990
8827,6468,6550,2000
3768,9112,5150,2010
2572,900,6750,2010
7788,7396,8750,1990
6345,7635,2450,2010
3328,4566,1350,2010
2573,2626,7850,1990
2005,725,1950,2010
9663,338,1950,1990
2037,2587,8250,2010
3331,7373,9650,1990
4792,294,150,2010
6669,8593,1850,2010
2502,6488,4750,2000
210,4508,9750,1990
8033,105,9750,2000
8324,322,4550,2010
3475,6378,1650,1990
8710,9946,1650,1990
160,5469,6050,1990
1521,9126,4350,2010
8466,5030,1150,1990
9744,5109,9450,2010
6883,3965,4250,2000
3447,7500,1850,2000
750,7700,6650,2010
2362,333,650,2010
1581,820,9550,1990
5394,7532,450,2000
9400,8572,7650,2010
4887,252,7250,1990
9568,9198,6650,2000
7361,6386,8050,2000
6290,9127,9450,1990
6020,8439,2050,2000
1992,7805,3850,2010
2179,8059,350,2010
1030,7216,2450,2010
688,4716,5050,1990
9968,5638,9150,2000
7232,1440,1250,1990
3854,2622,5850,2000
8752,8452,5950,2010
1045,7273,9450,2010
6551,8064,9850,2010
3713,8796,950,1990
7473,6906,1150,2010
6311,7371,6350,2010
2029,9140,4950,1990
5722,4103,850,2010
9636,2196,5050,2010
7372,5463,1250,2000
8169,2170,6350,1990
7849,7488,7150,2000
447,5127,1150,2000
1599,9298,850,2000
3064,3143,9850,2000
5833,4668,6250,2000
9970,7925,5750,2000
1735,9207,2250,1990
9830,3685,2150,2010
9931,9735,7850,2010
4445,3132,7550,2010
9869,2084,9350,2000
8691,335,8450,1990
704,9163,3350,1990
8051,4729,9750,2000
5984,7242,2350,1990
2224,5075,3550,1990
3093,4312,7550,2010
2507,9744,3950,1990
7789,7244,9850,2010
2117,496,7450,2000
1259,453,3050,2000
1223,2042,6650,2010
4044,27,8750,1990
7204,2917,2950,2000
9804,2150,9050,2000
8873,6940,9450,2000
9156,4001,3550,2000
1230,8746,7950,2000
975,1090,7250,1990
2047,7689,550,2000
6864,1001,4450,1990
4007,4383,3850,2010
42,8800,1150,2010
279,6427,2650,2010
573,1167,1550,1990
8665,6480,4550,2000
6564,5449,9250,1990
3150,9648,8250,1990
9052,144,1650,2000
1538,6763,3850,2000
9816,9050,3950,2000
8435,7791,7650,2010
9443,7686,350,2010
2539,1006,1050,2010
484,4353,7250,2000
4905,9979,4550,1990
3381,8175,4150,2010
1573,8863,4150,2000
5663,8612,3850,1990
6248,651,2750,2000
5537,1679,7150,2010
7337,3613,6950,1990
5712,27,9350,2010
8884,5500,9550,2000
5961,8749,9450,1990
6759,4864,3250,2010
8075,6731,2250,2000
63,7048,6650,2010
1509,9190,8850,2000
926,8738,5650,1990
5777,9857,2250,2010
9979,4147,4850,2000
317,3649,9050,1990
970,9006,550,2010
8135,7824,3750,2010
8594,28,2650,2000
7132,9498,1250,2010
8974,5396,9450,2000
5751,8589,1550,2000
463,8837,3050,2000
7296,3720,150,2000
8208,1958,4250,2010
9327,9814,2650,2010
6766,5389,3150,2010
2268,9652,4150,2010
2942,2128,4450,2000
7374,5472,7750,1990
214,1533,1650,2000
2587,1257,1750,2000
8305,2959,2150,2010
7640,3038,1050,1990
8480,2645,1450,1990
2963,6682,4850,2010
9550,9293,5550,2010
9978,3295,1750,2000
7071,2988,150,2000
1475,6000,8250,1990
4175,304,1850,1990
5293,8761,9050,1990
4176,1757,7050,2010
4425,3977,2650,2000
4861,2486,8350,2000
169,9618,50,2000
7307,9039,7150,2000
8003,167,5950,2000
2149,6428,4450,2000
9010,2711,6750,2000
8446,289,4650,2010
8707,8706,1650,2010
7639,4331,950,2010
7799,1661,5750,2000
5809,2979,6250,2010
8573,9283,8850,2000
9827,6129,8250,2000
9481,9222,1250,2010
4742,5168,4350,2000
4289,2964,9150,2000
4746,3810,1650,2010
6021,930,4850,2010
2313,9068,5550,2000
6459,3764,6450,2000
7740,7824,4150,2000
5017,8088,6650,1990
9010,1584,50,2000
2208,4872,2450,2000
3907,497,2950,2010
1575,5981,2950,2010
1430,9685,2050,2000
2566,2803,7750,2010
7573,4193,5350,2000
2143,7909,9650,1990
4573,8054,1650,2010
7005,8812,9550,2010
1958,4962,8350,1990
9284,409,9150,2000
4750,1408,6350,2000
8144,2415,9350,1990
1798,3766,8650,1990
9360,2925,6950,1990
7788,5986,1150,2000
7553,1653,8550,1990
5411,1167,1050,2000
6617,1471,7750,1990
7975,4571,6650,2010
5862,8319,3350,2010
4725,4029,4350,1990
784,8641,8750,1990
3258,2981,1050,1990
2181,8885,3150,2000
7816,316,1750,2000
1761,5034,3650,2000
193,9793,450,2010
1776,3461,2050,2000
5902,3041,2550,1990
4436,5030,350,1990
1340,3877,4250,1990
9769,9102,9450,2000
1063,411,3950,2000
6084,6651,7850,2000
4087,6633,450,1990
6562,224,50,1990
4813,6652,4250,1990
3774,6538,7350,1990
8136,2258,6750,2010
800,233,5450,1990
4711,6230,4150,2000
9439,8415,3850,2010
884,6594,3450,2000
5736,2143,4950,2010
6488,6415,4050,2000
8895,6720,2450,1990
6050,956,1750,2010
6013,4586,5750,2010
8820,6761,1750,1990
6082,5913,4950,2010
5135,9390,3050,1990
6019,68,7450,2000
461,757,7350,2000
7854,8360,5650,2010
9564,4249,8750,2010
6121,5721,350,2010
6766,7519,2550,1990
8693,2485,2050,2000
3619,6816,2050,2000
1791,5573,8450,2000
3125,7332,8450,1990
7479,4501,5250,2010
6354,2813,750,2010
9214,2992,8050,1990
8867,605,850,2010
5036,87,6750,1990
1324,6359,4750,1990
9916,5828,4450,2010
1576,9815,1850,2010
6461,116,4550,2000
7215,3167,5850,1990
3420,4200,8850,1990
5842,5063,1450,2010
3341,9779,8950,2000
2207,1300,4750,2010
6899,4917,1150,1990
9513,8768,3750,1990
5692,3556,6150,2010
8472,3069,2050,1990
9506,4435,5450,2010
1236,6868,4550,1990
1809,2271,1250,1990
8679,9273,6450,1990
2554,2399,9950,2000
3799,7694,2550,2000
1428,8636,5150,1990
1489,6211,6250,2000
4108,3275,4450,1990
2376,7431,2750,1990
2793,1318,1050,2000
6087,4290,250,2000
5143,3013,3650,2000
493,7117,2150,1990
6456,3729,4650,1990
2595,4736,7850,1990
4846,9575,7850,2000
2744,1721,8550,2000
7374,6924,7650,2000
4154,3780,2450,1990
6868,134,5650,2000
7866,8746,1950,1990
783,8393,7850,1990
7923,9547,1450,2000
901,9192,7450,1990
6944,9780,3650,2000
8118,9430,4650,1990
3247,9791,4950,2000
5272,7192,5450,1990
7980,6443,8650,2010
7929,7477,9850,2010
5426,7572,7650,1990
9048,5716,250,2000
5212,1413,1150,2000
6016,1910,2050,2000
5974,6718,2350,2000
7540,1878,650,1990
6483,4966,2250,2000
1885,7048,7050,2010
3154,4642,8950,2010
9567,4516,9850,1990
8160,4403,2550,1990
6905,2093,850,1990
3798,2982,4550,2010
2973,1731,4950,2000
3425,2878,750,2000
263,1001,3350,2010
6302,8815,3050,1990
787,8540,1650,2000
5729,3575,4250,2010
7050,5203,550,2010
9228,8056,7350,1990
108,1919,950,1990
5098,4302,6150,2010
9296,6203,5350,2010
769,7625,7050,2000
6918,7566,8550,1990
1898,1474,9950,2010
2666,7528,7950,1990
5228,2808,6150,2010
3295,6486,8450,1990
2411,6426,5450,1990
5142,7303,4450,2000
1994,3904,8450,2010
3730,6014,6850,2000
6898,2314,8050,1990
9141,6254,7350,2000
6750,6990,7350,2000
5221,998,850,2010
8814,2585,2650,2010
250,6242,4350,2000
5452,1086,9450,1990
5474,9563,9350,2000
2155,3251,6750,1990
5647,9434,1850,1990
7136,1497,8150,2000
8272,515,5850,2000
6846,8759,4650,2000
4197,5848,850,1990
6435,4287,2850,1990
7857,4792,2050,2010
8530,5535,4350,2000
9611,1305,7750,2010
2441,8998,5750,2000
9335,2311,2450,2000
3835,4310,6650,2010
17,9811,5650,2000
8541,4722,7350,2010
5320,3626,7850,2010
1386,184,5650,2010
148,5383,8150,2010
1669,3385,650,2000
2181,264,2550,1990
7794,4800,3150,2010
7827,5193,250,1990
5595,1633,7550,1990
966,3527,3950,2010
4441,5541,3950,1990
6747,4805,3450,2000
8279,4076,8550,1990
5519,8982,4350,1990
3908,2355,2350,1990
2102,2764,1450,2000
7156,2699,350,1990
2146,6784,2550,2000
8649,1360,250,2000
5779,569,8750,1990
6187,4974,7250,2000
4936,8294,5550,2000
147,3703,650,2010
2802,3063,2050,2000
6565,2377,4550,1990
3736,2547,8750,1990
6599,9805,4850,2000
2246,4066,9150,2010
2460,2721,5450,1990
4833,3078,7450,2000
2118,2893,3150,2000
4454,6134,6750,1990
1293,2653,2150,2000
6146,3343,4750,1990
2988,567,3550,2010
2179,807,9650,1990
2806,8863,4150,2010
4434,9726,2350,1990
5604,7777,9750,1990
2646,8414,1250,2000
4003,4141,6350,2010
8325,4524,2150,2000
6827,4668,6550,1990
4392,8095,6350,2000
2795,212,350,2000
3513,8596,7450,2000
6168,2582,6950,1990
6076,4121,1350,2010
4948,2583,4950,1990
4560,2736,7250,2010
3386,6433,6350,1990
9294,6535,2750,1990
864,1894,6950,2000
7333,564,8750,1990
1737,5918,250,2010
9489,4406,1650,2000
6617,1794,4650,2010
8664,8659,9850,1990
3657,6624,850,1990
7272,5730,3450,2010
5251,2998,450,2010
2645,8929,9050,2010
6943,3162,6750,1990
2732,5656,5450,1990
6844,6229,1550,2010
1089,7717,1650,2000
6672,1467,1350,2010
6560,6245,5250,2010
3520,548,1350,2000
3154,9740,9050,2000
3610,2305,9550,1990
381,7699,6050,2010
8902,2022,6850,1990
7406,339,7450,1990
4340,248,1050,2010
4557,5136,750,2010
7963,6193,1350,1990
2873,943,5450,2010
2808,7212,2450,2010
9996,6039,5850,2000
3165,4399,6750,1990
4596,8782,4050,1990
2496,3778,6150,2010
4148,3598,4350,2000
5844,7181,1550,2010
9469,7110,5350,2000
6285,3010,2750,2010
2637,5122,350,2010
1469,5576,9050,2000
8125,4329,4450,2000
4690,229,1650,1990
645,5554,650,2000
6472,5802,3050,2000
9102,6598,9550,2010
1066,4577,9750,1990
8464,4665,3550,2010
6676,7471,3750,2010
4601,5431,2850,2000
5043,5512,4450,1990
5148,6514,8750,2000
3227,5774,950,2010
7026,664,3050,2000
3901,6153,6550,2010
6734,7160,7350,1990
8369,3860,4350,2000
8407,9353,4350,2010
366,9536,7150,2000
8467,1155,5950,2000
9970,7922,9250,2000
2203,319,8050,2010
8254,7570,1450,1990
2686,1286,8550,2010
2033,8552,250,2000
1270,7234,7850,2000
2972,6065,5850,2000
2912,9760,150,1990
5855,9072,9450,1990
1540,5723,8350,2010
965,5523,650,2000
6948,8057,3050,2010
9978,2799,8450,1990
993,9698,9350,1990
22,1571,4750,1990
5818,2607,7550,2010
1959,897,4750,2000
8565,2294,9550,2010
4294,4106,750,1990
9885,3542,6150,2000
1546,3214,9350,2000
4617,5278,3850,2010
9971,1035,5150,1990
5784,2345,7850,2000
5652,1997,7950,2010
8885,7508,3650,1990
4989,1629,5550,2000
6645,1731,5250,2000
8986,3112,7150,1990
437,5383,6550,2010
8130,4669,6550,2000
4713,8160,850,2000
1164,3950,9550,2000
2144,3256,3850,1990
1916,7254,5250,2000
115,6382,8550,2010
2613,1886,850,2000
5349,911,9650,2000
5275,2852,5050,1990
1158,6776,5550,2010
8074,4180,5750,2000
4561,8791,2250,2010
1988,2751,7250,2000
3857,59,8350,2000
7643,3318,2350,2000
8363,45,9850,2000
4520,3907,7750,1990
4892,5407,4050,1990
2803,7665,3950,2010
4643,3883,4250,1990
6618,7473,2050,2000
9733,699,7750,2010
7835,5186,8750,2010
8707,7377,250,1990
3262,7495,2650,2010
2167,9680,3550,1990
8046,4863,3850,2000
1636,3827,7850,1990
7517,5384,1850,2010
3149,8398,1850,1990
2540,967,2050,1990
6274,4852,1550,1990
327,1811,8350,1990
3812,4441,6450,2000
8413,3181,1050,2000
8419,1956,8950,2000
428,3010,6950,1990
5778,77,2950,1990
560,1385,7050,1990
2554,982,8150,2010
9009,2659,6450,2000
8841,3390,4050,1990
7247,3881,5850,1990
6157,3914,6750,2000
1352,1892,350,2000
4524,4642,250,1990
8804,4935,7850,2010
3086,4337,2450,1990
1283,1826,4550,2000
8842,4708,3750,1990
2516,3894,3750,2000
9869,2691,1150,2010
9953,7693,8250,1990
7380,9756,3450,2010
6625,531,4250,2000
5035,1550,5450,2000
4960,3748,4450,1990
4669,568,3750,2000
9611,2796,4050,1990
7591,201,2850,2000
493,3179,9050,1990
3736,7774,9450,2010
2595,9164,2750,2010
2597,6517,2850,2010
7702,2744,250,1990
9449,7062,8050,2010
415,1722,3850,2010
3325,7034,1750,2000
6957,9301,7150,2000
6170,370,5150,2010
6926,6673,1350,2000
9919,8125,4350,1990
1766,6386,2650,2010
5954,5948,6250,2000
4801,7340,3550,2000
8788,3395,7250,2000
1292,3483,9050,2010
4119,6891,8250,1990
3674,4022,8150,2000
1697,1137,8150,1990
584,2740,3050,2010
4017,5848,7150,1990
6742,6069,3250,2010
5757,3847,5350,1990
4738,1318,3050,2000
3910,608,8150,1990
3409,1133,6450,1990
9621,3925,9250,1990
8230,537,1350,2010
3690,1077,9750,1990
8054,8968,50,2000
9949,9561,5450,2000
2466,2196,5150,1990
762,9218,4250,2000
8140,7313,5650,1990
3061,9232,3350,2000
2413,4501,4550,2000
5303,6436,8150,2010
5560,4968,650,2010
9382,1479,1950,1990
4844,6139,9850,2000
6976,4216,1950,1990
5636,4081,7850,1990
500,426,150,2010
3711,7577,1350,1990
3982,1463,5450,1990
2741,9178,550,2010
568,3261,8050,2000
4172,8704,4550,2000
4832,9369,4050,2000
1922,8917,150,1990
7335,6264,4150,1990
1668,8026,9950,2000
232,8147,7750,1990
3362,8460,1850,1990
6994,1298,3750,2000
7986,9301,350,1990
1659,8124,5650,2000
710,6643,1150,2000
3945,9243,1550,2000
