id:id,city:string,state,country:string
3568,city12,state7,country0
3569,city7,state4,country3
3570,city5,state9,country3
3571,city0,state5,country1
3572,city8,state4,country4
3573,city15,state3,country0
3574,city11,state0,country0
3575,city18,state3,country3
3576,city18,state9,country2
3577,city17,state1,country1
3578,city6,state2,country2
3579,city18,state4,country1
3580,city4,state8,country2
3581,city13,state5,country0
3582,city9,state2,country3
3583,city4,state9,country2
3584,city8,state0,country1
3585,city6,state7,country1
3586,city15,state1,country1
3587,city16,state8,country2
3588,city15,state8,country4
3589,city15,state0,country4
3590,city4,state9,country1
3591,city4,state4,country4
3592,city2,state1,country4
3593,city11,state2,country4
3594,city0,state1,country3
3595,city1,state4,country1
3596,city16,state3,country2
3597,city7,state3,country4
3598,city19,state8,country2
3599,city6,state4,country1
3600,city2,state0,country0
3601,city0,state2,country2
3602,city13,state8,country0
3603,city9,state8,country2
3604,city4,state7,country2
3605,city17,state5,country0
3606,city13,state9,country3
3607,city1,state7,country0
3608,city9,state1,country3
3609,city5,state7,country1
3610,city2,state4,country4
3611,city9,state8,country4
3612,city3,state8,country0
3613,city17,state2,country2
3614,city19,state8,country4
3615,city17,state9,country3
3616,city15,state7,country2
3617,city6,state9,country1
3618,city3,state6,country4
3619,city2,state9,country1
3620,city18,state8,country0
3621,city16,state0,country2
3622,city11,state3,country2
3623,city19,state6,country0
3624,city14,state7,country2
3625,city15,state1,country1
3626,city11,state2,country0
3627,city12,state2,country2
3628,city2,state1,country4
3629,city17,state2,country0
3630,city5,state4,country0
3631,city6,state5,country2
3632,city7,state4,country0
3633,city18,state4,country2
3634,city2,state5,country0
3635,city7,state9,country3
3636,city7,state8,country0
3637,city1,state1,country2
3638,city13,state9,country1
3639,city17,state4,country0
3640,city11,state1,country4
3641,city2,state9,country3
3642,city14,state2,country1
3643,city13,state7,country0
3644,city11,state9,country1
3645,city15,state1,country3
3646,city17,state9,country1
3647,city17,state9,country1
3648,city0,state0,country0
3649,city16,state3,country3
3650,city10,state1,country4
3651,city4,state9,country2
3652,city4,state3,country0
3653,city6,state6,country2
3654,city9,state4,country2
3655,city8,state6,country1
3656,city1,state5,country4
3657,city16,state1,country3
3658,city3,state0,country0
3659,city5,state8,country2
3660,city10,state6,country2
3661,city0,state3,country3
3662,city16,state9,country3
3663,city2,state3,country4
3664,city4,state6,country4
3665,city14,state6,country1
3666,city7,state1,country1
3667,city3,state0,country1
3668,city17,state9,country4
3669,city14,state8,country0
3670,city1,state4,country2
3671,city9,state2,country0
3672,city6,state3,country1
3673,city14,state6,country4
3674,city10,state3,country1
3675,city17,state9,country2
3676,city7,state8,country3
3677,city10,state3,country3
3678,city8,state2,country3
3679,city0,state9,country2
3680,city19,state1,country3
3681,city7,state6,country4
3682,city18,state1,country0
3683,city3,state2,country4
3684,city8,state7,country4
3685,city9,state6,country1
3686,city11,state6,country4
3687,city11,state3,country1
3688,city2,state3,country0
3689,city13,state5,country2
3690,city10,state7,country4
3691,city8,state4,country2
3692,city17,state1,country2
3693,city0,state5,country0
3694,city8,state2,country3
3695,city19,state4,country1
3696,city4,state0,country1
3697,city6,state5,country1
3698,city9,state0,country2
3699,city3,state3,country2
3700,city4,state4,country3
3701,city13,state4,country4
3702,city3,state7,country0
3703,city7,state8,country2
3704,city19,state4,country0
3705,city2,state1,country3
3706,city19,state1,country0
3707,city17,state8,country0
3708,city7,state2,country0
3709,city17,state7,country4
3710,city17,state3,country4
3711,city5,state7,country0
3712,city12,state0,country2
3713,city16,state3,country1
3714,city12,state1,country1
3715,city14,state9,country2
3716,city15,state3,country2
3717,city3,state2,country3
3718,city12,state4,country1
3719,city10,state8,country3
3720,city16,state4,country3
3721,city18,state4,country4
3722,city15,state2,country0
3723,city10,state9,country0
3724,city16,state5,country4
3725,city0,state2,country1
3726,city17,state4,country1
3727,city5,state2,country2
3728,city17,state6,country1
3729,city16,state6,country3
3730,city6,state1,country0
3731,city5,state7,country1
3732,city0,state1,country0
3733,city17,state9,country2
3734,city2,state4,country2
3735,city14,state3,country1
3736,city1,state6,country0
3737,city16,state1,country4
3738,city8,state7,country2
3739,city2,state2,country0
3740,city6,state7,country0
3741,city17,state8,country3
3742,city1,state0,country3
3743,city11,state2,country2
3744,city3,state3,country2
3745,city12,state3,country2
3746,city18,state9,country2
3747,city2,state0,country2
3748,city1,state9,country0
3749,city2,state2,country0
3750,city9,state1,country0
3751,city8,state9,country0
3752,city1,state6,country3
3753,city10,state4,country0
3754,city7,state5,country1
3755,city7,state1,country3
3756,city4,state5,country0
3757,city4,state8,country3
3758,city0,state1,country4
3759,city16,state0,country4
3760,city16,state2,country0
3761,city2,state4,country2
3762,city14,state1,country3
3763,city16,state9,country3
3764,city8,state8,country0
3765,city8,state4,country2
3766,city18,state6,country3
3767,city0,state2,country2
3768,city5,state5,country4
3769,city8,state0,country0
3770,city10,state7,country0
3771,city16,state5,country4
3772,city1,state6,country2
3773,city13,state9,country2
3774,city18,state4,country0
3775,city15,state4,country0
3776,city14,state7,country2
3777,city17,state7,country3
3778,city1,state4,country1
3779,city0,state9,country3
3780,city4,state2,country4
3781,city0,state7,country4
3782,city11,state2,country0
3783,city4,state3,country3
3784,city19,state7,country0
3785,city16,state8,country1
3786,city12,state4,country1
3787,city5,state8,country2
3788,city18,state8,country3
3789,city13,state1,country1
3790,city1,state7,country0
3791,city8,state5,country2
3792,city7,state8,country4
3793,city16,state8,country0
3794,city12,state9,country1
3795,city15,state6,country4
3796,city14,state3,country2
3797,city11,state0,country4
3798,city4,state2,country4
3799,city11,state2,country0
3800,city17,state3,country1
3801,city16,state9,country0
3802,city11,state6,country4
3803,city6,state8,country2
3804,city10,state8,country0
3805,city6,state8,country1
3806,city6,state4,country4
3807,city19,state0,country2
3808,city7,state7,country3
3809,city5,state5,country3
3810,city11,state9,country3
3811,city18,state2,country3
3812,city13,state5,country0
3813,city9,state6,country4
3814,city8,state8,country2
3815,city15,state2,country4
3816,city7,state3,country4
3817,city14,state5,country4
3818,city0,state6,country1
3819,city10,state4,country3
3820,city18,state7,country0
3821,city19,state0,country1
3822,city13,state4,country1
3823,city6,state1,country0
3824,city18,state3,country1
3825,city14,state6,country1
3826,city5,state3,country1
3827,city3,state4,country3
3828,city15,state5,country0
3829,city10,state5,country0
3830,city5,state9,country1
3831,city14,state2,country0
3832,city4,state8,country4
3833,city12,state0,country3
3834,city10,state2,country4
3835,city2,state8,country1
3836,city2,state0,country0
3837,city2,state6,country4
3838,city18,state2,country3
3839,city5,state8,country0
3840,city6,state6,country3
3841,city8,state5,country0
3842,city6,state5,country0
3843,city13,state5,country1
3844,city2,state2,country4
3845,city3,state7,country0
3846,city18,state4,country2
3847,city8,state4,country0
3848,city15,state7,country0
3849,city7,state6,country4
3850,city9,state2,country4
3851,city18,state8,country4
3852,city7,state9,country3
3853,city13,state6,country2
3854,city3,state0,country2
3855,city15,state7,country0
3856,city15,state7,country3
3857,city9,state3,country1
3858,city5,state8,country4
3859,city5,state7,country1
3860,city9,state7,country1
3861,city3,state9,country1
3862,city11,state9,country1
3863,city12,state0,country4
3864,city12,state6,country0
3865,city8,state3,country3
3866,city16,state0,country1
3867,city1,state6,country3
3868,city12,state0,country4
3869,city16,state7,country2
3870,city17,state0,country3
3871,city19,state1,country4
3872,city18,state1,country4
3873,city1,state0,country2
3874,city1,state8,country4
3875,city10,state4,country2
3876,city15,state8,country2
3877,city9,state4,country4
3878,city3,state8,country3
3879,city2,state3,country0
3880,city12,state0,country2
3881,city7,state9,country2
3882,city0,state6,country4
3883,city19,state1,country3
3884,city2,state4,country3
3885,city5,state1,country0
3886,city6,state6,country1
3887,city14,state0,country2
3888,city15,state3,country4
3889,city1,state9,country3
3890,city11,state9,country2
3891,city12,state6,country3
3892,city5,state9,country3
3893,city2,state4,country4
3894,city1,state4,country0
3895,city18,state4,country2
3896,city19,state6,country1
3897,city6,state9,country1
3898,city16,state8,country3
3899,city10,state7,country2
3900,city15,state7,country1
3901,city11,state1,country0
3902,city18,state2,country2
3903,city16,state9,country3
3904,city19,state2,country0
3905,city15,state7,country4
3906,city19,state3,country4
3907,city9,state5,country2
3908,city5,state2,country4
3909,city10,state8,country4
3910,city9,state7,country4
3911,city8,state4,country3
3912,city0,state5,country0
3913,city14,state8,country1
3914,city11,state3,country3
3915,city11,state2,country2
3916,city3,state2,country3
3917,city14,state6,country2
3918,city15,state1,country2
3919,city9,state2,country4
3920,city0,state7,country4
3921,city2,state7,country4
3922,city5,state2,country3
3923,city3,state7,country4
3924,city17,state7,country2
3925,city13,state7,country4
3926,city8,state1,country0
3927,city7,state3,country1
3928,city16,state2,country1
3929,city6,state5,country3
3930,city17,state9,country2
3931,city7,state0,country0
3932,city4,state1,country4
3933,city17,state5,country4
3934,city16,state7,country1
3935,city3,state2,country0
3936,city6,state5,country1
3937,city12,state5,country4
3938,city10,state9,country3
3939,city9,state4,country3
3940,city12,state2,country1
3941,city1,state8,country2
3942,city9,state0,country3
3943,city6,state3,country1
3944,city0,state2,country0
3945,city15,state5,country4
3946,city12,state7,country0
3947,city10,state7,country2
3948,city6,state2,country2
3949,city6,state0,country2
3950,city19,state3,country0
3951,city15,state9,country2
3952,city4,state2,country0
3953,city2,state0,country4
3954,city6,state6,country1
3955,city12,state9,country4
3956,city10,state5,country3
3957,city0,state4,country0
3958,city15,state7,country0
3959,city6,state9,country3
3960,city6,state2,country2
3961,city2,state9,country3
3962,city19,state3,country2
3963,city8,state1,country3
3964,city5,state8,country0
3965,city7,state8,country0
3966,city12,state5,country4
3967,city2,state0,country4
3968,city9,state3,country4
3969,city2,state0,country0
3970,city5,state0,country3
3971,city0,state8,country0
3972,city19,state3,country3
3973,city19,state2,country2
3974,city4,state2,country4
3975,city17,state6,country0
3976,city4,state6,country3
3977,city18,state1,country1
3978,city0,state8,country0
3979,city8,state9,country4
3980,city10,state5,country1
3981,city13,state1,country3
3982,city11,state7,country1
3983,city16,state8,country0
3984,city9,state1,country1
3985,city4,state4,country3
3986,city6,state9,country0
3987,city18,state7,country4
3988,city14,state2,country4
3989,city11,state1,country0
3990,city17,state8,country3
3991,city4,state5,country3
3992,city14,state0,country1
3993,city7,state5,country0
3994,city10,state8,country1
3995,city9,state6,country2
3996,city7,state4,country4
3997,city0,state6,country3
3998,city19,state1,country2
3999,city19,state4,country2
4000,city0,state9,country2
4001,city6,state7,country3
4002,city2,state1,country1
4003,city9,state0,country3
4004,city19,state8,country3
4005,city19,state9,country3
4006,city15,state6,country0
4007,city17,state7,country0
4008,city14,state0,country0
4009,city4,state8,country4
4010,city13,state0,country1
4011,city9,state5,country2
4012,city18,state6,country0
4013,city11,state3,country2
4014,city14,state1,country4
4015,city11,state2,country3
4016,city6,state9,country0
4017,city5,state4,country1
4018,city3,state6,country4
4019,city5,state0,country3
4020,city11,state1,country2
4021,city2,state6,country3
4022,city1,state0,country2
4023,city19,state3,country2
4024,city15,state2,country4
4025,city13,state1,country4
4026,city12,state4,country4
4027,city1,state6,country2
4028,city11,state8,country0
4029,city10,state1,country1
4030,city19,state0,country4
4031,city13,state0,country0
4032,city12,state9,country2
4033,city2,state0,country4
4034,city7,state9,country0
4035,city14,state9,country3
4036,city10,state0,country3
4037,city11,state8,country0
4038,city12,state2,country1
4039,city0,state9,country4
